date,year,month,temperature,rainfall,humidity,wind_speed,anomaly,city,season,temp_7day_avg,temp_30day_avg,rain_7day_sum,rain_30day_sum,yearly_avg_temp,month_name,is_anomaly,season_code,heat_index
2007-12-25,2007,12,18.01,0.76,70.1,22.8,Normal,Mumbai,Winter,19.83,19.82,6.47,31.69,27.6,Dec,0,0,23.78
2007-12-26,2007,12,19.64,3.25,45.6,12.5,Normal,Mumbai,Winter,19.63,19.75,8.17,34.2,27.6,Dec,0,0,25.4
2007-12-27,2007,12,17.97,0.5,67.9,40.2,Normal,Mumbai,Winter,19.3,19.66,7.96,33.76,27.6,Dec,0,0,24.24
2007-12-28,2007,12,19.72,1.19,62.4,6.1,Normal,Mumbai,Winter,19.28,19.58,7.47,34.77,27.6,Dec,0,0,24.33
2007-12-29,2007,12,18.9,0.02,67.8,13.8,Normal,Mumbai,Winter,19.17,19.59,5.99,33.31,27.6,Dec,0,0,23.8
2007-12-30,2007,12,23.45,1.49,49.6,3.6,Normal,Mumbai,Winter,19.65,19.7,7.45,32.23,27.6,Dec,0,0,25.2
2007-12-31,2007,12,19.61,1.11,49.3,12.8,Normal,Mumbai,Winter,19.61,19.68,8.32,32.95,27.6,Dec,0,0,25.35
2008-01-01,2008,1,17.63,1.51,58.6,21.5,Normal,Mumbai,Winter,19.56,19.66,9.07,34.22,27.44,Jan,0,0,25.86
2008-01-02,2008,1,19.57,2.82,56.2,6.6,Normal,Mumbai,Winter,19.55,19.6,8.64,35.32,27.44,Jan,0,0,25.0
2008-01-03,2008,1,20.58,0.19,58.4,4.9,Normal,Mumbai,Winter,19.92,19.51,8.33,35.27,27.44,Jan,0,0,24.56
2008-01-04,2008,1,22.34,0.36,55.2,4.4,Normal,Mumbai,Winter,20.3,19.6,7.5,35.58,27.44,Jan,0,0,24.79
2008-01-05,2008,1,18.99,6.56,58.0,4.4,Normal,Mumbai,Winter,20.31,19.55,14.04,40.98,27.44,Jan,0,0,25.08
2008-01-06,2008,1,17.54,0.2,53.3,23.3,Normal,Mumbai,Winter,19.47,19.47,12.75,40.85,27.44,Jan,0,0,26.36
2008-01-07,2008,1,21.18,1.53,59.5,5.7,Normal,Mumbai,Winter,19.69,19.56,13.17,42.15,27.44,Jan,0,0,24.42
2008-01-08,2008,1,17.92,1.55,60.3,22.0,Normal,Mumbai,Winter,19.73,19.58,13.21,38.91,27.44,Jan,0,0,25.46
2008-01-09,2008,1,19.39,1.38,65.1,11.2,Normal,Mumbai,Winter,19.71,19.6,11.77,39.88,27.44,Jan,0,0,24.06
2008-01-10,2008,1,19.7,0.31,62.6,7.4,Normal,Mumbai,Winter,19.58,19.68,11.89,37.38,27.44,Jan,0,0,24.31
2008-01-11,2008,1,20.04,0.29,47.4,15.6,Normal,Mumbai,Winter,19.25,19.61,11.82,37.43,27.44,Jan,0,0,25.25
2008-01-12,2008,1,21.23,1.32,73.3,12.6,Normal,Mumbai,Winter,19.57,19.67,6.58,36.7,27.44,Jan,0,0,22.81
2008-01-13,2008,1,19.22,0.25,51.7,9.1,Normal,Mumbai,Winter,19.81,19.67,6.63,36.11,27.44,Jan,0,0,25.42
2008-01-14,2008,1,19.89,1.3,71.9,3.2,Normal,Mumbai,Winter,19.63,19.64,6.4,37.31,27.44,Jan,0,0,22.85
2008-01-15,2008,1,20.34,0.81,63.3,8.2,Normal,Mumbai,Winter,19.97,19.72,5.66,37.29,27.44,Jan,0,0,24.1
2008-01-16,2008,1,20.65,0.59,70.0,10.2,Normal,Mumbai,Winter,20.15,19.8,4.87,35.21,27.44,Jan,0,0,23.19
2008-01-17,2008,1,20.63,0.43,61.8,13.0,Normal,Mumbai,Winter,20.29,19.83,4.99,35.43,27.44,Jan,0,0,24.23
2008-01-18,2008,1,21.21,3.54,65.7,13.8,Normal,Mumbai,Winter,20.45,19.84,8.24,37.42,27.44,Jan,0,0,23.82
2008-01-19,2008,1,21.89,0.85,69.9,8.3,Normal,Mumbai,Winter,20.55,19.89,7.77,37.56,27.44,Jan,0,0,23.52
2008-01-20,2008,1,21.28,0.99,79.1,16.1,Normal,Mumbai,Winter,20.84,19.94,8.51,36.87,27.44,Jan,0,0,21.86
2008-01-21,2008,1,21.44,3.58,70.7,19.7,Normal,Mumbai,Winter,21.06,20.0,10.79,38.95,27.44,Jan,0,0,23.25
2008-01-22,2008,1,18.46,1.27,64.5,30.8,Normal,Mumbai,Winter,20.79,19.94,11.25,40.19,27.44,Jan,0,0,24.55
2008-01-23,2008,1,20.99,3.8,46.5,22.3,Normal,Mumbai,Winter,20.84,19.98,14.46,43.75,27.44,Jan,0,0,25.05
2008-01-24,2008,1,21.71,0.13,38.3,4.0,Normal,Mumbai,Winter,21.0,20.1,14.16,43.12,27.44,Jan,0,0,24.93
2008-01-25,2008,1,22.16,2.25,58.7,22.9,Normal,Mumbai,Winter,21.13,20.19,12.87,42.12,27.44,Jan,0,0,24.58
2008-01-26,2008,1,20.11,0.49,52.9,29.4,Normal,Mumbai,Winter,20.88,20.26,12.51,42.11,27.44,Jan,0,0,25.04
2008-01-27,2008,1,20.24,2.0,53.2,34.0,Normal,Mumbai,Winter,20.73,20.28,13.52,42.92,27.44,Jan,0,0,24.99
2008-01-28,2008,1,20.46,2.32,59.2,5.3,Normal,Mumbai,Winter,20.59,20.33,12.26,45.22,27.44,Jan,0,0,24.51
2008-01-29,2008,1,22.21,0.38,66.6,11.5,Normal,Mumbai,Winter,21.13,20.29,11.37,44.11,27.44,Jan,0,0,23.99
2008-01-30,2008,1,23.04,0.63,53.8,3.9,Normal,Mumbai,Winter,21.42,20.4,8.2,43.63,27.44,Jan,0,0,25.0
2008-01-31,2008,1,20.97,1.55,69.0,11.4,Normal,Mumbai,Winter,21.31,20.51,9.62,43.67,27.44,Jan,0,0,23.37
2008-02-01,2008,2,23.04,0.13,60.3,7.6,Normal,Mumbai,Winter,21.44,20.63,7.5,40.98,27.44,Feb,0,0,24.76
2008-02-02,2008,2,21.96,1.69,60.4,14.5,Normal,Mumbai,Winter,21.7,20.67,8.7,42.48,27.44,Feb,0,0,24.43
2008-02-03,2008,2,21.68,0.14,78.7,20.1,Normal,Mumbai,Winter,21.91,20.65,6.84,42.26,27.44,Feb,0,0,22.17
2008-02-04,2008,2,21.65,2.95,61.8,11.9,Normal,Mumbai,Winter,22.08,20.74,7.47,38.65,27.44,Feb,0,0,24.27
2008-02-05,2008,2,23.18,0.39,60.1,43.5,Normal,Mumbai,Winter,22.22,20.93,7.48,38.84,27.44,Feb,0,0,24.83
2008-02-06,2008,2,22.65,1.03,65.2,18.9,Normal,Mumbai,Winter,22.16,20.98,7.88,38.34,27.44,Feb,0,0,24.29
2008-02-07,2008,2,25.68,0.15,78.0,18.8,Normal,Mumbai,Winter,22.83,21.24,6.48,36.94,27.44,Feb,0,0,27.02
2008-02-08,2008,2,21.09,0.38,59.5,19.8,Normal,Mumbai,Winter,22.56,21.29,6.73,35.94,27.44,Feb,0,0,24.42
2008-02-09,2008,2,23.25,0.62,64.4,4.6,Normal,Mumbai,Winter,22.74,21.41,5.66,36.25,27.44,Feb,0,0,24.65
2008-02-10,2008,2,21.79,0.8,58.9,20.2,Normal,Mumbai,Winter,22.76,21.47,6.32,36.76,27.44,Feb,0,0,24.51
2008-02-11,2008,2,21.39,0.02,59.0,7.8,Normal,Mumbai,Winter,22.72,21.48,3.39,35.46,27.44,Feb,0,0,24.47
2008-02-12,2008,2,22.79,2.63,55.1,18.1,Normal,Mumbai,Winter,22.66,21.59,5.63,37.84,27.44,Feb,0,0,24.89
2008-02-13,2008,2,23.12,0.02,54.4,13.4,Normal,Mumbai,Winter,22.73,21.7,4.62,36.56,27.44,Feb,0,0,25.01
2008-02-14,2008,2,27.4,1.78,77.0,11.9,Normal,Mumbai,Winter,22.98,21.94,6.25,37.53,27.44,Feb,0,0,30.3
2008-02-15,2008,2,22.86,0.76,54.5,7.8,Normal,Mumbai,Winter,23.23,22.01,6.63,37.7,27.44,Feb,0,0,24.93
2008-02-16,2008,2,21.56,0.89,44.6,10.4,Normal,Mumbai,Winter,22.99,22.04,6.9,38.16,27.44,Feb,0,0,25.01
2008-02-17,2008,2,23.78,0.28,61.3,12.4,Normal,Mumbai,Winter,23.27,22.13,6.38,34.9,27.44,Feb,0,0,25.09
2008-02-18,2008,2,20.38,1.12,70.2,8.5,Normal,Mumbai,Winter,23.13,22.08,7.48,35.17,27.44,Feb,0,0,23.14
2008-02-19,2008,2,23.47,0.92,72.4,3.1,Normal,Mumbai,Winter,23.22,22.15,5.77,35.1,27.44,Feb,0,0,24.3
2008-02-20,2008,2,23.75,0.22,48.1,20.5,Normal,Mumbai,Winter,23.31,22.23,5.97,31.74,27.44,Feb,0,0,25.3
2008-02-21,2008,2,25.04,0.33,71.1,1.6,Normal,Mumbai,Winter,22.98,22.45,4.52,30.8,27.44,Feb,0,0,26.03
2008-02-22,2008,2,25.43,0.08,80.6,8.4,Normal,Mumbai,Winter,23.34,22.59,3.84,27.08,27.44,Feb,0,0,26.61
2008-02-23,2008,2,23.34,0.08,53.2,10.4,Normal,Mumbai,Winter,23.6,22.65,3.03,27.03,27.44,Feb,0,0,25.11
2008-02-24,2008,2,24.0,0.02,58.3,11.9,Normal,Mumbai,Winter,23.63,22.71,2.77,24.8,27.44,Feb,0,0,25.3
2008-02-25,2008,2,23.2,0.3,47.7,34.5,Normal,Mumbai,Winter,24.03,22.81,1.95,24.61,27.44,Feb,0,0,25.15
2008-02-26,2008,2,22.78,1.37,78.5,21.3,Normal,Mumbai,Winter,23.93,22.9,2.4,23.98,27.44,Feb,0,0,23.09
2008-02-27,2008,2,25.07,0.46,45.1,2.2,Normal,Mumbai,Winter,24.12,23.05,2.64,22.12,27.44,Feb,0,0,25.84
2008-02-28,2008,2,22.82,0.5,56.0,24.5,Normal,Mumbai,Winter,23.81,23.07,2.81,22.24,27.44,Feb,0,0,24.87
2008-02-29,2008,2,24.24,0.82,67.8,3.5,Normal,Mumbai,Winter,23.64,23.11,3.55,22.43,27.44,Feb,0,0,25.23
2008-03-01,2008,3,23.5,1.03,53.2,12.5,Normal,Mumbai,Spring,23.66,23.2,4.5,21.91,27.44,Mar,0,1,25.17
2008-03-02,2008,3,25.95,0.5,50.1,17.5,Normal,Mumbai,Spring,23.94,23.29,4.98,22.28,27.44,Mar,0,1,26.53
2008-03-03,2008,3,27.95,1.35,59.5,5.8,Normal,Mumbai,Spring,24.62,23.49,6.03,21.94,27.44,Mar,0,1,29.32
2008-03-04,2008,3,23.43,1.62,83.9,7.7,Normal,Mumbai,Spring,24.71,23.55,6.28,23.42,27.44,Mar,0,1,23.24
2008-03-05,2008,3,22.74,1.05,57.4,9.1,Normal,Mumbai,Spring,24.38,23.59,6.87,21.52,27.44,Mar,0,1,24.79
2008-03-06,2008,3,25.46,0.39,57.9,8.3,Normal,Mumbai,Spring,24.75,23.66,6.76,21.52,27.44,Mar,0,1,26.35
2008-03-07,2008,3,25.81,0.85,48.8,4.8,Normal,Mumbai,Spring,24.98,23.77,6.79,21.34,27.44,Mar,0,1,26.38
2008-03-08,2008,3,26.25,0.35,63.9,18.5,Normal,Mumbai,Spring,25.37,23.79,6.11,21.54,27.44,Mar,0,1,27.37
2008-03-09,2008,3,25.38,2.8,68.8,5.1,Normal,Mumbai,Spring,25.29,23.93,8.41,23.96,27.44,Mar,0,1,26.44
2008-03-10,2008,3,25.89,1.74,53.9,10.1,Normal,Mumbai,Spring,24.99,24.02,8.8,25.08,27.44,Mar,0,1,26.61
2008-03-11,2008,3,26.88,0.82,65.4,9.0,Normal,Mumbai,Spring,25.49,24.19,8.0,25.1,27.44,Mar,0,1,28.31
2008-03-12,2008,3,28.02,4.04,54.0,9.3,Normal,Mumbai,Spring,26.24,24.41,10.99,29.12,27.44,Mar,0,1,28.85
2008-03-13,2008,3,23.67,0.95,41.1,11.0,Normal,Mumbai,Spring,25.99,24.44,11.55,27.44,27.44,Mar,0,1,25.23
2008-03-14,2008,3,26.18,0.48,64.6,12.6,Normal,Mumbai,Spring,26.04,24.54,11.18,27.9,27.44,Mar,0,1,27.32
2008-03-15,2008,3,27.19,0.12,80.7,1.6,Normal,Mumbai,Spring,26.17,24.53,10.95,26.24,27.44,Mar,0,1,30.24
2008-03-16,2008,3,25.63,0.94,48.0,5.6,Normal,Mumbai,Spring,26.21,24.63,9.09,26.42,27.44,Mar,0,1,26.24
2008-03-17,2008,3,29.74,2.36,61.8,25.1,Normal,Mumbai,Spring,26.76,24.9,9.71,27.89,27.44,Mar,0,1,32.69
2008-03-18,2008,3,26.33,2.42,73.1,19.5,Normal,Mumbai,Spring,26.68,24.98,11.31,30.03,27.44,Mar,0,1,27.94
2008-03-19,2008,3,27.36,1.11,59.0,2.1,Normal,Mumbai,Spring,26.59,25.22,8.38,30.02,27.44,Mar,0,1,28.46
2008-03-20,2008,3,28.39,0.6,45.7,6.7,Normal,Mumbai,Spring,27.26,25.38,8.03,29.7,27.44,Mar,0,1,28.49
2008-03-21,2008,3,26.81,1.26,60.4,11.5,Normal,Mumbai,Spring,27.35,25.48,8.81,30.74,27.44,Mar,0,1,27.87
2008-03-22,2008,3,25.07,1.72,74.9,5.5,Normal,Mumbai,Spring,27.05,25.48,10.41,32.13,27.44,Mar,0,1,26.04
2008-03-23,2008,3,27.33,0.64,54.9,11.7,Normal,Mumbai,Spring,27.29,25.55,10.11,32.69,27.44,Mar,0,1,28.1
2008-03-24,2008,3,29.65,0.78,62.3,6.1,Normal,Mumbai,Spring,27.28,25.76,8.53,33.39,27.44,Mar,0,1,32.61
2008-03-25,2008,3,27.74,1.37,49.5,23.5,Normal,Mumbai,Spring,27.48,25.88,7.48,34.74,27.44,Mar,0,1,28.12
2008-03-26,2008,3,27.12,2.51,59.0,20.5,Normal,Mumbai,Spring,27.44,26.01,8.88,36.95,27.44,Mar,0,1,28.16
2008-03-27,2008,3,29.91,1.88,63.9,30.3,Normal,Mumbai,Spring,27.66,26.25,10.16,37.46,27.44,Mar,0,1,33.45
2008-03-28,2008,3,28.16,0.03,61.3,19.1,Normal,Mumbai,Spring,27.85,26.35,8.93,37.03,27.44,Mar,0,1,29.84
2008-03-29,2008,3,28.03,0.83,55.7,17.0,Normal,Mumbai,Spring,28.28,26.53,8.04,37.36,27.44,Mar,0,1,29.03
2008-03-30,2008,3,29.15,2.3,64.4,5.7,Normal,Mumbai,Spring,28.54,26.69,9.7,38.84,27.44,Mar,0,1,32.03
2008-03-31,2008,3,30.22,2.15,66.7,7.6,Normal,Mumbai,Spring,28.62,26.91,11.07,39.96,27.44,Mar,0,1,34.76
2008-04-01,2008,4,32.77,0.59,67.4,17.9,Normal,Mumbai,Spring,29.34,27.14,10.29,40.05,27.44,Apr,0,1,41.69
2008-04-02,2008,4,30.58,1.05,57.1,9.0,Normal,Mumbai,Spring,29.83,27.23,8.83,39.75,27.44,Apr,0,1,33.33
2008-04-03,2008,4,31.21,2.84,53.8,20.0,Normal,Mumbai,Spring,30.02,27.49,9.79,40.97,27.44,Apr,0,1,33.79
2008-04-04,2008,4,28.84,2.91,79.6,4.2,Normal,Mumbai,Spring,30.11,27.69,12.67,42.83,27.44,Apr,0,1,34.22
2008-04-05,2008,4,28.2,1.83,61.4,13.5,Normal,Mumbai,Spring,30.14,27.78,13.67,44.27,27.44,Apr,0,1,29.92
2008-04-06,2008,4,29.96,0.28,57.4,12.0,Normal,Mumbai,Spring,30.25,27.92,11.65,43.7,27.44,Apr,0,1,32.26
2008-04-07,2008,4,30.16,1.57,45.2,7.1,Normal,Mumbai,Spring,30.25,28.05,11.07,44.92,27.44,Apr,0,1,30.56
2008-04-08,2008,4,28.51,0.13,50.7,12.8,Normal,Mumbai,Spring,29.64,28.16,10.61,42.25,27.44,Apr,0,1,29.12
2008-04-09,2008,4,30.0,2.69,53.6,5.5,Normal,Mumbai,Spring,29.55,28.29,12.25,43.2,27.44,Apr,0,1,31.64
2008-04-10,2008,4,30.99,0.19,64.4,11.7,Normal,Mumbai,Spring,29.52,28.43,9.6,42.57,27.44,Apr,0,1,35.97
2008-04-11,2008,4,31.06,1.3,56.4,3.9,Normal,Mumbai,Spring,29.84,28.53,7.99,39.83,27.44,Apr,0,1,34.1
2008-04-12,2008,4,31.4,0.735,60.2,7.7,Normal,Mumbai,Spring,30.3,28.79,6.9,39.61,27.44,Apr,0,1,35.77
2008-04-13,2008,4,31.21,1.8,45.7,25.4,Normal,Mumbai,Spring,30.48,28.96,8.42,40.94,27.44,Apr,0,1,32.14
2008-04-14,2008,4,30.14,0.96,74.0,13.4,Normal,Mumbai,Spring,30.47,29.06,7.81,41.78,27.44,Apr,0,1,36.42
2008-04-15,2008,4,30.25,0.07,52.6,11.2,Normal,Mumbai,Spring,30.72,29.21,7.75,40.9,27.44,Apr,0,1,31.87
2008-04-16,2008,4,29.35,1.47,62.4,14.6,Normal,Mumbai,Spring,30.63,29.2,6.53,40.02,27.44,Apr,0,1,32.05
2008-04-17,2008,4,33.95,0.58,54.7,28.8,Normal,Mumbai,Spring,31.05,29.45,6.92,38.17,27.44,Apr,0,1,39.95
2008-04-18,2008,4,31.41,0.46,56.8,10.7,Normal,Mumbai,Spring,31.1,29.59,6.08,37.52,27.44,Apr,0,1,34.9
2008-04-19,2008,4,31.17,5.75,52.1,4.5,Normal,Mumbai,Spring,31.07,29.68,11.09,42.68,27.44,Apr,0,1,33.34
2008-04-20,2008,4,30.24,1.07,63.0,16.0,Normal,Mumbai,Spring,30.93,29.79,10.36,42.48,27.44,Apr,0,1,33.95
2008-04-21,2008,4,36.15,1.49,50.2,9.4,Normal,Mumbai,Spring,31.79,30.16,10.89,42.26,27.44,Apr,0,1,43.61
2008-04-22,2008,4,30.25,0.9,63.1,27.9,Normal,Mumbai,Spring,31.79,30.26,11.72,42.52,27.44,Apr,0,1,33.99
2008-04-23,2008,4,31.34,1.76,58.8,6.8,Normal,Mumbai,Spring,32.07,30.32,12.01,43.5,27.44,Apr,0,1,35.26
2008-04-24,2008,4,32.72,1.67,66.3,8.1,Normal,Mumbai,Spring,31.9,30.48,13.1,43.8,27.44,Apr,0,1,41.11
2008-04-25,2008,4,33.11,1.28,67.3,13.9,Normal,Mumbai,Spring,32.14,30.68,13.92,42.57,27.44,Apr,0,1,42.66
2008-04-26,2008,4,33.75,7.31,56.8,25.5,Normal,Mumbai,Spring,32.51,30.81,15.48,48.0,27.44,Apr,0,1,40.24
2008-04-27,2008,4,35.14,0.74,63.7,19.8,Normal,Mumbai,Spring,33.21,31.04,15.15,48.7,27.44,Apr,0,1,47.36
2008-04-28,2008,4,33.3,1.47,55.5,14.1,Normal,Mumbai,Spring,32.8,31.22,15.13,49.34,27.44,Apr,0,1,38.67
2008-04-29,2008,4,31.06,1.92,73.2,19.0,Normal,Mumbai,Spring,32.92,31.28,16.15,48.96,27.44,Apr,0,1,38.76
2008-04-30,2008,4,32.36,0.57,56.4,35.5,Normal,Mumbai,Spring,33.06,31.35,14.96,47.38,27.44,Apr,0,1,36.81
2008-05-01,2008,5,33.31,0.73,58.0,12.0,Normal,Mumbai,Spring,33.15,31.37,14.02,47.52,27.44,May,0,1,39.58
2008-05-02,2008,5,36.06,4.18,55.3,5.0,Normal,Mumbai,Spring,33.57,31.55,16.92,50.66,27.44,May,0,1,45.84
2008-05-03,2008,5,30.96,0.04,52.7,13.8,Normal,Mumbai,Spring,33.17,31.54,9.65,47.86,27.44,May,0,1,33.1
2008-05-04,2008,5,34.96,0.49,80.3,27.9,Normal,Mumbai,Spring,33.14,31.75,9.4,45.44,27.44,May,0,1,56.57
2008-05-05,2008,5,33.52,0.8,64.9,6.8,Normal,Mumbai,Spring,33.18,31.93,8.73,44.4,27.44,May,0,1,42.88
2008-05-06,2008,5,34.61,0.02,60.7,5.6,Normal,Mumbai,Spring,33.68,32.08,6.83,44.14,27.44,May,0,1,44.23
2008-05-07,2008,5,33.29,2.75,55.2,22.4,Normal,Mumbai,Spring,33.82,32.19,9.01,45.32,27.44,May,0,1,38.55
2008-05-08,2008,5,32.27,0.4,71.1,5.7,Normal,Mumbai,Spring,33.67,32.31,8.68,45.6,27.44,May,0,1,41.64
2008-05-09,2008,5,34.75,0.36,54.5,16.4,Normal,Mumbai,Spring,33.48,32.47,4.86,43.26,27.44,May,0,1,41.88
2008-05-10,2008,5,34.7,2.06,61.2,11.5,Normal,Mumbai,Spring,34.01,32.59,6.88,45.14,27.44,May,0,1,44.73
2008-05-11,2008,5,35.26,0.39,82.0,18.9,Normal,Mumbai,Spring,34.06,32.73,6.78,44.22,27.44,May,0,1,59.12
2008-05-12,2008,5,33.87,1.29,50.4,22.9,Normal,Mumbai,Spring,34.11,32.82,7.27,44.78,27.44,May,0,1,38.24
2008-05-13,2008,5,33.07,2.07,65.4,6.8,Normal,Mumbai,Spring,33.89,32.88,9.32,45.05,27.44,May,0,1,41.76
2008-05-14,2008,5,31.71,1.89,62.9,5.8,Normal,Mumbai,Spring,33.66,32.93,8.46,45.98,27.44,May,0,1,37.26
2008-05-15,2008,5,35.36,1.83,65.3,24.1,Normal,Mumbai,Spring,34.1,33.1,9.89,47.74,27.44,May,0,1,48.96
2008-05-16,2008,5,34.85,0.11,57.2,16.6,Normal,Mumbai,Spring,34.12,33.28,9.64,46.38,27.44,May,0,1,43.32
2008-05-17,2008,5,32.84,0.1,54.1,8.9,Normal,Mumbai,Spring,33.85,33.25,7.68,45.9,27.44,May,0,1,37.17
2008-05-18,2008,5,33.55,0.44,62.3,2.0,Normal,Mumbai,Spring,33.61,33.32,7.73,45.88,27.44,May,0,1,41.88
2008-05-19,2008,5,33.73,0.04,55.4,4.3,Normal,Mumbai,Spring,33.59,33.4,6.48,40.17,27.44,May,0,1,39.67
2008-05-20,2008,5,32.28,0.83,38.3,15.8,Normal,Mumbai,Spring,33.47,33.47,5.24,39.93,27.44,May,0,1,32.38
2008-05-21,2008,5,33.34,0.6,51.8,11.1,Normal,Mumbai,Spring,33.71,33.38,3.95,39.04,27.44,May,0,1,37.54
2008-05-22,2008,5,32.93,0.98,56.8,24.1,Normal,Mumbai,Spring,33.36,33.47,3.1,39.12,27.44,May,0,1,38.24
2008-05-23,2008,5,34.08,0.43,49.2,23.5,Normal,Mumbai,Spring,33.25,33.56,3.42,37.79,27.44,May,0,1,38.3
2008-05-24,2008,5,33.65,0.8,61.5,8.6,Normal,Mumbai,Spring,33.37,33.59,4.12,36.92,27.44,May,0,1,41.83
2008-05-25,2008,5,32.38,0.49,52.4,14.3,Normal,Mumbai,Spring,33.2,33.56,4.17,36.13,27.44,May,0,1,35.71
2008-05-26,2008,5,37.91,0.26,59.6,21.2,Normal,Mumbai,Spring,33.8,33.7,4.39,29.08,27.44,May,0,1,54.36
2008-05-27,2008,5,36.81,1.26,81.7,9.6,Normal,Mumbai,Spring,34.44,33.76,4.82,29.6,27.44,May,0,1,66.55
2008-05-28,2008,5,33.81,1.34,72.3,24.7,Normal,Mumbai,Spring,34.51,33.78,5.56,29.47,27.44,May,0,1,47.28
2008-05-29,2008,5,35.44,2.12,65.9,28.8,Normal,Mumbai,Spring,34.87,33.92,6.7,29.67,27.44,May,0,1,49.57
2008-05-30,2008,5,35.71,2.49,78.1,17.2,Normal,Mumbai,Spring,35.1,34.03,8.76,31.59,27.44,May,0,1,58.44
2008-05-31,2008,5,36.91,1.46,59.3,8.9,Normal,Mumbai,Spring,35.57,34.15,9.42,32.32,27.44,May,0,1,50.71
2008-06-01,2008,6,33.94,3.09,69.7,29.7,Normal,Mumbai,Monsoon,35.79,34.08,12.02,31.23,27.44,Jun,0,2,46.43
2008-06-02,2008,6,36.85,3.36,88.6,12.1,Normal,Mumbai,Monsoon,35.64,34.28,15.12,34.55,27.44,Jun,0,2,72.86
2008-06-03,2008,6,34.43,44.83260000000011,87.9,7.2,Extrem,Mumbai,Monsoon,35.3,34.26,58.69,78.89,27.44,Jun,1,2,59.19
2008-06-04,2008,6,33.28,9.08,90.6,7.3,Normal,Mumbai,Monsoon,35.22,34.25,66.43,87.17,27.44,Jun,0,2,55.25
2008-06-05,2008,6,36.41,7.93,87.9,9.6,Normal,Mumbai,Monsoon,35.36,34.31,72.24,95.08,27.44,Jun,0,2,69.71
2008-06-06,2008,6,37.29,14.03,77.3,25.2,Normal,Mumbai,Monsoon,35.59,34.45,83.78,106.36,27.44,Jun,0,2,65.25
2008-06-07,2008,6,38.0478,36.33,83.3,13.8,Normal,Mumbai,Monsoon,35.75,34.64,118.65,142.29,27.44,Jun,0,2,74.7
2008-06-08,2008,6,33.61,1.43,98.3,15.5,Normal,Mumbai,Monsoon,35.7,34.6,116.99,143.36,27.44,Jun,0,2,62.0
2008-06-09,2008,6,36.48,21.52,76.1,22.3,Normal,Mumbai,Monsoon,35.65,34.66,135.15,162.82,27.44,Jun,0,2,60.47
2008-06-10,2008,6,34.84,10.53,87.6,6.0,Normal,Mumbai,Monsoon,35.71,34.65,100.85,172.96,27.44,Jun,0,2,61.05
2008-06-11,2008,6,36.65,1.9,94.2,14.1,Normal,Mumbai,Monsoon,36.19,34.74,93.67,173.57,27.44,Jun,0,2,76.92
2008-06-12,2008,6,33.29,4.23,77.1,9.1,Normal,Mumbai,Monsoon,35.74,34.75,89.97,175.73,27.44,Jun,0,2,47.8
2008-06-13,2008,6,33.62,7.9,73.7,2.9,Normal,Mumbai,Monsoon,35.22,34.81,83.84,181.74,27.44,Jun,0,2,47.3
2008-06-14,2008,6,34.36,14.1,74.9,16.9,Normal,Mumbai,Monsoon,34.69,34.78,61.61,194.01,27.44,Jun,0,2,50.72
2008-06-15,2008,6,35.66,3.33,88.2,18.1,Normal,Mumbai,Monsoon,34.99,34.8,63.51,197.23,27.44,Jun,0,2,65.83
2008-06-16,2008,6,34.59,9.19,74.8,17.0,Normal,Mumbai,Monsoon,34.72,34.86,51.18,206.32,27.44,Jun,0,2,51.56
2008-06-17,2008,6,36.54,13.85,83.9,26.4,Normal,Mumbai,Monsoon,34.96,34.96,54.5,219.73,27.44,Jun,0,2,66.99
2008-06-18,2008,6,37.1,7.15,96.0,24.4,Normal,Mumbai,Monsoon,35.02,35.07,59.75,226.84,27.44,Jun,0,2,81.63
2008-06-19,2008,6,36.46,23.86,84.6,13.5,Normal,Mumbai,Monsoon,35.48,35.21,79.38,249.87,27.44,Jun,0,2,67.16
2008-06-20,2008,6,37.99,24.43,78.8,8.0,Normal,Mumbai,Monsoon,36.1,35.37,95.91,273.7,27.44,Jun,0,2,70.11
2008-06-21,2008,6,36.18,7.63,86.0,22.4,Normal,Mumbai,Monsoon,36.36,35.48,89.44,280.35,27.44,Jun,0,2,66.83
2008-06-22,2008,6,33.73,43.31,84.5,29.3,Normal,Mumbai,Monsoon,36.08,35.47,129.42,323.23,27.44,Jun,0,2,53.69
2008-06-23,2008,6,37.59,0.94,88.6,12.9,Normal,Mumbai,Monsoon,36.51,35.6,121.17,323.37,27.44,Jun,0,2,77.25
2008-06-24,2008,6,34.63,0.04,98.0,12.75,Normal,Mumbai,Monsoon,36.24,35.67,107.36,322.92,27.44,Jun,0,2,67.77
2008-06-25,2008,6,36.89,5.75,88.2,2.4,Normal,Mumbai,Monsoon,36.21,35.64,105.96,328.41,27.44,Jun,0,2,72.72
2008-06-26,2008,6,37.87,11.03,100.0,18.7,Normal,Mumbai,Monsoon,36.41,35.67,93.13,338.18,27.44,Jun,0,2,91.41
2008-06-27,2008,6,36.17,11.91,88.6,17.9,Normal,Mumbai,Monsoon,36.15,35.75,80.61,348.75,27.44,Jun,0,2,68.97
2008-06-28,2008,6,33.23,7.77,78.9,7.2,Normal,Mumbai,Monsoon,35.73,35.68,80.75,354.4,27.44,Jun,0,2,48.48
